811.40999999940709,0,0,0,0,0,0,0,0,0,0,0,0,0
811.41999999940708,0,0,0,0,0,0,0,0,0,0,0,0,0
811.42999999940707,0,0,0,0,0,0,0,0,0,0,0,0,0
811.43999999940706,0,0,0,0,0,0,0,0,0,0,0,0,0
811.44999999940705,0,0,0,0,0,0,0,0,0,0,0,0,0
811.45999999940705,0,0,0,0,0,0,0,0,0,0,0,0,0
811.46999999940704,0,0,0,0,0,0,0,0,0,0,0,0,0
811.47999999940703,0,0,0,0,0,0,0,0,0,0,0,0,0
811.48999999940702,0,0,0,0,0,0,0,0,0,0,0,0,0
811.49999999940701,0,0,0,0,0,0,0,0,0,0,0,0,0
811.509999999407,0,0,0,0,0,0,0,0,0,0,0,0,0
811.51999999940699,0,0,0,0,0,0,0,0,0,0,0,0,0
811.52999999940698,0,0,0,0,0,0,0,0,0,0,0,0,0
811.53999999940697,0,0,0,0,0,0,0,0,0,0,0,0,0
811.54999999940696,0,0,0,0,0,0,0,0,0,0,0,0,0
811.55999999940695,0,0,0,0,0,0,0,0,0,0,0,0,0
811.56999999940695,0,0,0,0,0,0,0,0,0,0,0,0,0
811.57999999940694,0,0,0,0,0,0,0,0,0,0,0,0,0
811.58999999940693,0,0,0,0,0,0,0,0,0,0,0,0,0
811.59999999940692,0,0,0,0,0,0,0,0,0,0,0,0,0
811.60999999940691,0,0,0,0,0,0,0,0,0,0,0,0,0
811.6199999994069,0,0,0,0,0,0,0,0,0,0,0,0,0
811.62999999940689,0,0,0,0,0,0,0,0,0,0,0,0,0
811.63999999940688,0,0,0,0,0,0,0,0,0,0,0,0,0
811.64999999940687,0,0,0,0,0,0,0,0,0,0,0,0,0
811.65999999940686,0,0,0,0,0,0,0,0,0,0,0,0,0
811.66999999940685,0,0,0,0,0,0,0,0,0,0,0,0,0
811.67999999940685,0,0,0,0,0,0,0,0,0,0,0,0,0
811.68999999940684,0,0,0,0,0,0,0,0,0,0,0,0,0
811.69999999940683,0,0,0,0,0,0,0,0,0,0,0,0,0
811.70999999940682,0,0,0,0,0,0,0,0,0,0,0,0,0
811.71999999940681,0,0,0,0,0,0,0,0,0,0,0,0,0
811.7299999994068,0,0,0,0,0,0,0,0,0,0,0,0,0
811.73999999940679,0,0,0,0,0,0,0,0,0,0,0,0,0
811.74999999940678,0,0,0,0,0,0,0,0,0,0,0,0,0
811.75999999940677,0,0,0,0,0,0,0,0,0,0,0,0,0
811.76999999940676,0,0,0,0,0,0,0,0,0,0,0,0,0
811.77999999940675,0,0,0,0,0,0,0,0,0,0,0,0,0
811.78999999940675,0,0,0,0,0,0,0,0,0,0,0,0,0
811.79999999940674,0,0,0,0,0,0,0,0,0,0,0,0,0
811.80999999940673,0,0,0,0,0,0,0,0,0,0,0,0,0
811.81999999940672,0,0,0,0,0,0,0,0,0,0,0,0,0
811.82999999940671,0,0,0,0,0,0,0,0,0,0,0,0,0
811.8399999994067,0,0,0,0,0,0,0,0,0,0,0,0,0
811.84999999940669,0,0,0,0,0,0,0,0,0,0,0,0,0
811.85999999940668,0,0,0,0,0,0,0,0,0,0,0,0,0
