2903.860000016964,0,0,0,0,0,0,0,0,0,0,0,0,27.870000000000001
2903.8700000169642,0,0,0,0,0,0,0,0,0,0,0,0,27.870000000000001
2903.8800000169645,0,0,0,0,0,0,0,0,0,0,0,0,27.870000000000001
2903.8900000169647,0,0,0,0,0,0,0,0,0,0,0,0,27.870000000000001
2903.9000000169649,0,0,0,0,0,0,0,0,0,0,0,0,27.870000000000001
2903.9100000169651,0,0,0,0,0,0,0,0,0,0,0,0,27.870000000000001
2903.9200000169653,0,0,0,0,0,0,0,0,0,0,0,0,27.870000000000001
2903.9300000169656,0,0,0,0,0,0,0,0,0,0,0,0,27.870000000000001
2903.9400000169658,0,0,0,0,0,0,0,0,0,0,0,0,27.870000000000001
2903.950000016966,0,0,0,0,0,0,0,0,0,0,0,0,27.870000000000001
2903.9600000169662,0,0,0,0,0,0,0,0,0,0,0,0,27.870000000000001
2903.9700000169664,0,0,0,0,0,0,0,0,0,0,0,0,27.870000000000001
2903.9800000169666,0,0,0,0,0,0,0,0,0,0,0,0,27.870000000000001
2903.9900000169669,0,0,0,0,0,0,0,0,0,0,0,0,27.870000000000001
2904.0000000169671,0,0,0,0,0,0,0,0,0,0,0,0,27.870000000000001
2904.0100000169673,0,0,0,0,0,0,0,0,0,0,0,0,27.870000000000001
2904.0200000169675,0,0,0,0,0,0,0,0,0,0,0,0,27.870000000000001
2904.0300000169677,0,0,0,0,0,0,0,0,0,0,0,0,27.870000000000001
2904.040000016968,0,0,0,0,0,0,0,0,0,0,0,0,27.870000000000001
2904.0500000169682,0,0,0,0,0,0,0,0,0,0,0,0,27.870000000000001
2904.0600000169684,0,0,0,0,0,0,0,0,0,0,0,0,27.870000000000001
2904.0700000169686,0,0,0,0,0,0,0,0,0,0,0,0,27.870000000000001
2904.0800000169688,0,0,0,0,0,0,0,0,0,0,0,0,27.870000000000001
2904.090000016969,0,0,0,0,0,0,0,0,0,0,0,0,27.870000000000001
2904.1000000169693,0,0,0,0,0,0,0,0,0,0,0,0,27.870000000000001
2904.1100000169695,0,0,0,0,0,0,0,0,0,0,0,0,27.870000000000001
2904.1200000169697,0,0,0,0,0,0,0,0,0,0,0,0,27.870000000000001
2904.1300000169699,0,0,0,0,0,0,0,0,0,0,0,0,27.870000000000001
2904.1400000169701,0,0,0,0,0,0,0,0,0,0,0,0,27.870000000000001
2904.1500000169704,0,0,0,0,0,0,0,0,0,0,0,0,27.870000000000001
2904.1600000169706,0,0,0,0,0,0,0,0,0,0,0,0,27.870000000000001
2904.1700000169708,0,0,0,0,0,0,0,0,0,0,0,0,27.870000000000001
2904.180000016971,0,0,0,0,0,0,0,0,0,0,0,0,27.870000000000001
2904.1900000169712,0,0,0,0,0,0,0,0,0,0,0,0,27.870000000000001
2904.2000000169714,0,0,0,0,0,0,0,0,0,0,0,0,27.870000000000001
2904.2100000169717,0,0,0,0,0,0,0,0,0,0,0,0,27.870000000000001
2904.2200000169719,0,0,0,0,0,0,0,0,0,0,0,0,27.870000000000001
2904.2300000169721,0,0,0,0,0,0,0,0,0,0,0,0,27.870000000000001
2904.2400000169723,0,0,0,0,0,0,0,0,0,0,0,0,27.870000000000001
2904.2500000169725,0,0,0,0,0,0,0,0,0,0,0,0,27.870000000000001
2904.2600000169728,0,0,0,0,0,0,0,0,0,0,0,0,27.870000000000001
2904.270000016973,0,0,0,0,0,0,0,0,0,0,0,0,27.870000000000001
2904.2800000169732,0,0,0,0,0,0,0,0,0,0,0,0,27.870000000000001
2904.2900000169734,0,0,0,0,0,0,0,0,0,0,0,0,27.870000000000001
2904.3000000169736,0,0,0,0,0,0,0,0,0,0,0,0,27.870000000000001
2904.3100000169738,0,0,0,0,0,0,0,0,0,0,0,0,27.870000000000001
2904.3200000169741,0,0,0,0,0,0,0,0,0,0,0,0,27.870000000000001
2904.3300000169743,0,0,0,0,0,0,0,0,0,0,0,0,27.870000000000001
2904.3400000169745,0,0,0,0,0,0,0,0,0,0,0,0,27.870000000000001
2904.3500000169747,0,0,0,0,0,0,0,0,0,0,0,0,27.870000000000001
2904.3600000169749,0,0,0,0,0,0,0,0,0,0,0,0,27.870000000000001
2904.3700000169752,0,0,0,0,0,0,0,0,0,0,0,0,27.870000000000001
2904.3800000169754,0,0,0,0,0,0,0,0,0,0,0,0,27.870000000000001
2904.3900000169756,0,0,0,0,0,0,0,0,0,0,0,0,27.870000000000001
2904.4000000169758,0,0,0,0,0,0,0,0,0,0,0,0,27.870000000000001
2904.410000016976,0,0,0,0,0,0,0,0,0,0,0,0,27.870000000000001
2904.4200000169762,0,0,0,0,0,0,0,0,0,0,0,0,27.870000000000001
2904.4300000169765,0,0,0,0,0,0,0,0,0,0,0,0,27.870000000000001
2904.4400000169767,0,0,0,0,0,0,0,0,0,0,0,0,27.870000000000001
2904.4500000169769,0,0,0,0,0,0,0,0,0,0,0,0,27.870000000000001
2904.4600000169771,0,0,0,0,0,0,0,0,0,0,0,0,27.870000000000001
2904.4700000169773,0,0,0,0,0,0,0,0,0,0,0,0,27.870000000000001
2904.4800000169776,0,0,0,0,0,0,0,0,0,0,0,0,27.870000000000001
2904.4900000169778,0,0,0,0,0,0,0,0,0,0,0,0,27.870000000000001
2904.500000016978,0,0,0,0,0,0,0,0,0,0,0,0,27.870000000000001
2904.5100000169782,0,0,0,0,0,0,0,0,0,0,0,0,27.870000000000001
2904.5200000169784,0,0,0,0,0,0,0,0,0,0,0,0,27.870000000000001
2904.5300000169786,0,0,0,0,0,0,0,0,0,0,0,0,27.870000000000001
2904.5400000169789,0,0,0,0,0,0,0,0,0,0,0,0,27.870000000000001
2904.5500000169791,0,0,0,0,0,0,0,0,0,0,0,0,27.870000000000001
2904.5600000169793,0,0,0,0,0,0,0,0,0,0,0,0,27.870000000000001
2904.5700000169795,0,0,0,0,0,0,0,0,0,0,0,0,27.870000000000001
